1066	15815	1	20.987648010253906
1066	6388	2	20.815101623535156
1066	17937	3	20.6144962310791
1066	38225	4	20.529394149780273
1066	34537	5	19.757728576660156
1066	4646	6	19.46036148071289
1066	4990	7	18.94545555114746
1066	8659	8	18.615936279296875
1066	45117	9	17.94342613220215
1066	43554	10	16.38166046142578
1036	4629	1	22.96849250793457
1036	52	2	21.31673240661621
1036	16679	3	20.659250259399414
1036	18898	4	20.20085906982422
1036	8077	5	19.52059555053711
1036	5803	6	19.519855499267578
1036	33743	7	18.62540054321289
1036	11494	8	18.161840438842773
1036	27304	9	18.140600204467773
1036	4299	10	17.85208511352539
1052	16527	1	21.442989349365234
1052	46369	2	21.009632110595703
1052	11543	3	20.810630798339844
1052	16523	4	20.770816802978516
1052	8417	5	20.627153396606445
1052	25499	6	20.626476287841797
1052	29930	7	20.168785095214844
1052	36835	8	19.545433044433594
1052	13144	9	19.21603012084961
1052	44379	10	19.192989349365234
1080	252	1	19.818466186523438
1080	32817	2	19.438720703125
1080	40647	3	19.09512710571289
1080	38172	4	19.056034088134766
1080	875	5	19.0218505859375
1080	14358	6	18.853595733642578
1080	5487	7	18.691192626953125
1080	22575	8	18.664213180541992
1080	17368	9	18.297996520996094
1080	25568	10	17.933109283447266
1030	19753	1	19.578683853149414
1030	1546	2	18.855440139770508
1030	14059	3	17.67015838623047
1030	35084	4	17.61064338684082
1030	9997	5	17.383281707763672
1030	24776	6	16.95230484008789
1030	21853	7	16.793312072753906
1030	45871	8	16.525691986083984
1030	8965	9	15.968033790588379
1030	45172	10	15.53481388092041
1020	38622	1	20.356491088867188
1020	19362	2	19.853193283081055
1020	22432	3	19.561729431152344
1020	45880	4	19.520238876342773
1020	4608	5	19.414960861206055
1020	19991	6	19.158462524414062
1020	20038	7	18.96413230895996
1020	11498	8	18.887020111083984
1020	33446	9	18.7844181060791
1020	29644	10	16.820587158203125
1031	26943	1	21.542903900146484
1031	30394	2	19.110166549682617
1031	5945	3	18.666336059570312
1031	13832	4	18.554813385009766
1031	44148	5	18.456501007080078
1031	36835	6	18.105201721191406
1031	1259	7	16.89676284790039
1031	47	8	16.821439743041992
1031	11172	9	15.98898696899414
1031	2422	10	15.892122268676758
1060	30647	1	21.198944091796875
1060	5486	2	20.809438705444336
1060	26205	3	19.563793182373047
1060	35417	4	18.708412170410156
1060	36271	5	18.325735092163086
1060	21994	6	18.30072021484375
1060	24262	7	18.078807830810547
1060	38201	8	17.884164810180664
1060	19976	9	17.366836547851562
1060	24575	10	15.5451078414917
1082	36857	1	20.10317611694336
1082	20565	2	19.496814727783203
1082	35917	3	19.186466217041016
1082	34108	4	19.13348388671875
1082	29199	5	18.944984436035156
1082	10528	6	18.907629013061523
1082	23375	7	18.82659912109375
1082	37593	8	18.373565673828125
1082	33736	9	18.352645874023438
1082	40905	10	18.19681167602539
1026	15627	1	21.124963760375977
1026	38536	2	20.298992156982422
1026	33267	3	19.844270706176758
1026	27144	4	19.568038940429688
1026	3230	5	19.560476303100586
1026	1554	6	19.488895416259766
1026	20354	7	19.48788070678711
1026	4545	8	19.10022735595703
1026	17069	9	18.97560691833496
1026	20041	10	18.955522537231445
1090	8107	1	21.917133331298828
1090	18093	2	21.793127059936523
1090	1032	3	21.466440200805664
1090	5706	4	21.239585876464844
1090	5509	5	20.680240631103516
1090	21888	6	20.443180084228516
1090	4251	7	19.4034423828125
1090	31972	8	19.36625862121582
1090	46436	9	18.705265045166016
1090	32672	10	18.616668701171875
1088	40594	1	19.588844299316406
1088	38292	2	19.18625259399414
1088	31180	3	19.06692886352539
1088	33657	4	19.05199432373047
1088	31665	5	18.633769989013672
1088	24710	6	18.32098388671875
1088	2344	7	18.09442901611328
1088	20092	8	17.976490020751953
1088	25409	9	17.914661407470703
