1	32907	1	675.0485
1	12509	2	668.24884
1	12398	3	668.24884
1	31665	4	660.62665
1	34340	5	658.92786
1	11995	6	656.6002
1	77854	7	653.16736
1	10548	8	647.1018
1	11607	9	637.4251
1	46025	10	636.3341
144	4884	1	655.2571
1059	13288	1	689.75183
1059	14580	2	689.3455
1059	31725	3	674.24976
1059	21539	4	664.5486
1059	7548	5	648.6703
1059	9115	6	646.87714
1059	7231	7	646.1312
1059	8301	8	645.88153
1059	46661	9	642.353
1059	11239	10	641.9888
1232	7701	1	691.10016
1232	70938	2	685.5924
1232	63949	3	682.69214
1232	36245	4	676.1897
1232	4952	5	666.1766
1232	4953	6	666.1217
1232	67899	7	665.5007
1232	6499	8	663.7058
1232	76351	9	656.3276
1232	67945	10	649.0315
5	5866	1	672.9665
5	5864	2	672.65137
5	6412	3	672.465
5	55364	4	671.6957
5	55273	5	671.2118
5	55467	6	668.63696
5	55417	7	667.3038
5	55277	8	661.543
5	6406	9	658.9151
5	85924	10	655.23175
152	1811	1	683.67456
152	62201	2	679.6228
152	11730	3	676.64856
152	74807	4	676.1819
152	86021	5	671.298
152	76348	6	671.25824
152	9853	7	670.48517
152	65785	8	662.37537
152	66031	9	661.0971
152	44394	10	659.89136
1079	35096	1	691.0999
1079	11135	2	683.87054
1079	8035	3	683.8527
1079	4654	4	682.13904
1079	74578	5	681.12573
1079	71682	6	679.99225
1079	9918	7	677.4579
1079	1675	8	673.23425
1079	50916	9	665.71936
1079	50982	10	659.1813
1234	25119	1	670.3692
1234	40613	2	670.1075
1234	26237	3	670.02606
1234	11081	4	669.3492
1234	6494	5	668.9642
1234	55507	6	666.0005
1234	8021	7	664.1994
1234	71044	8	662.61237
1234	72854	9	659.6379
1234	87550	10	653.75244
9	48975	1	679.90204
9	48932	2	677.3828
9	12093	3	675.12274
9	48364	4	674.90076
9	86389	5	673.6244
9	54285	6	667.64575
9	54240	7	667.0569
9	16045	8	662.21594
9	48650	9	656.9717
9	12265	10	656.05096
161	10582	1	670.5976
161	10262	2	666.3335
161	32812	3	664.89014
161	32648	4	661.0871
161	32746	5	659.2129
161	32769	6	659.1863
161	32784	7	657.2965
161	32787	8	657.0661
161	32649	9	650.50104
161	10971	10	647.5779
1081	9093	1	668.1709
1081	68879	2	667.5608
1081	68827	3	666.2456
1081	8136	4	651.7266
1081	4555	5	647.92645
1081	76127	6	646.5687
1081	11223	7	646.005
1081	2710	8	645.19775
1081	43079	9	643.8239
1081	3177	10	633.7282
10	84485	1	689.6076
10	85313	2	687.0977
10	83073	3	686.7628
10	82816	4	686.735
10	83577	5	686.57306
10	82631	6	686.44543
10	85047	7	686.1195
10	82746	8	686.03925
10	47386	9	671.41534
10	47459	10	671.2765
172	11285	1	682.6467
172	15243	2	677.93024
172	85313	3	674.6118
172	82816	4	674.25244
172	83073	5	674.15625
172	83577	6	674.02576
172	82631	7	673.9537
172	85047	8	673.3704
172	82746	9	673.32544
172	41515	10	671.0275
1086	50901	1	694.7006
1086	10937	2	684.6834
1086	68685	3	684.04944
1086	63853	4	681.6142
1086	31151	5	681.23413
1086	30698	6	680.1036
1086	30836	7	679.7853
1086	9480	8	678.61035
1086	30575	9	677.71014
1086	63885	10	675.0975
18	12503	1	674.8352
18	11673	2	674.70483
18	55187	3	673.68335
18	62653	4	672.6263
18	1958	5	672.09424
18	69077	6	670.43964
18	10848	7	669.8976
18	11788	8	661.4236
18	47154	9	659.101
18	8140	10	657.29584
180	74192	1	689.4521
180	87969	2	687.04865
180	2414	3	681.8572
180	70915	4	676.5461
180	50525	5	675.58856
180	50466	6	675.40265
180	33732	7	670.55206
180	33578	8	670.41174
180	50500	9	669.79144
180	10284	10	651.04663
1093	13357	1	698.40295
1093	14603	2	698.1263
1093	16038	3	663.97
1093	53986	4	661.2088
1093	69227	5	658.83887
1093	9138	6	658.8262
1093	961	7	652.46875
1093	76707	8	650.998
1093	8767	9	649.759
1093	7264	10	648.2468
21	4545	1	670.536
21	49230	2	669.0773
21	34702	3	666.81195
21	46603	4	659.188
21	10932	5	655.28424
21	11466	6	654.45197
21	29438	7	654.2818
21	56213	8	650.3343
